path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/3026.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.18105,0.001804,0.526353,4.86811,28.69506,1.0761,0.092941,0.0,6.77068,71.42933,27.643
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.13697,0.000629,0.50131,4.77799,21.37272,1.03948,0.068994,4e-06,6.86205,72.28878,5.437
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.13697,0.000629,0.50131,4.77799,21.37272,1.22096,0.000661,0.004123,5.51336,30.77676,2.132
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.13697,0.000629,0.50131,4.77799,21.37272,1.13697,0.000629,0.50131,4.77799,21.37272,3.693
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.13697,0.000629,0.50131,4.77799,21.37272,0.16867,8e-05,0.620199,4.25362,19.63307,4.681
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.13697,0.000629,0.50131,4.77799,21.37272,1.13215,0.000628,0.50044,4.77956,21.35594,90.043
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2804.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.13697,0.000629,0.50131,4.77799,21.37272,1.0426,0.061035,8e-06,6.89068,72.65949,10.082
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.16978,0.000403,0.861385,3.22303,11.90099,1.00081,0.006143,0.0,5.51614,30.66501,5.711
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.16978,0.000403,0.861385,3.22303,11.90099,1.2563,0.000401,0.002567,3.47111,14.41933,2.109
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,1.16978,0.000403,0.861385,3.22303,11.90099,1.16978,0.000403,0.861385,3.22303,11.90099,3.683
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,1.16978,0.000403,0.861385,3.22303,11.90099,0.00808,0.0,0.918709,2.54869,10.84761,4.674
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,1.16978,0.000403,0.861385,3.22303,11.90099,1.165,0.000401,0.862762,3.2258,11.89183,91.061
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/2644.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,1.16978,0.000403,0.861385,3.22303,11.90099,1.00569,0.005579,0.0,5.52347,30.91232,10.664
