path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6378.jpg,nir_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.68303,0.002978,0.014889,7.6681,53.55158,1.9203,0.071822,0.0,7.6069,44.54532,4.817
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4385.jpg,nir_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,2.00282,0.006178,0.010356,7.54435,40.45338,1.98243,0.023156,0.0,7.69364,37.36199,5.296
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4951.jpg,nir_night,borderline_glare,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.89808,0.038222,0.122267,7.52602,73.84361,2.00374,0.168178,0.0,7.26738,62.14323,5.07
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01164.JPEG,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.63694,0.002927,0.14003,6.14838,30.92906,1.62782,0.013829,4.3e-05,7.21129,78.11661,5.371
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02750.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.263,0.000251,0.294737,5.7972,59.78104,1.01327,0.011256,0.0,6.71671,70.06787,5.355
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00975.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.96566,0.000169,0.042803,6.6232,28.38248,1.19761,0.0,0.012593,6.76002,66.06768,5.127
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_06162.jpg,normal_night,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.95831,0.000519,0.766558,3.00992,16.1917,1.13871,0.066844,0.0,4.13195,72.65482,5.398
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02400.png,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.08171,0.005712,0.253737,6.17704,39.52032,1.12197,0.322391,0.0,6.68755,87.19815,5.659
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02681.JPG,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.61252,0.000185,0.150848,6.10406,35.05793,0.50367,0.0,0.000287,7.2337,85.2385,6.74
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_01987.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.51877,0.014138,0.545504,4.95526,49.63288,1.25127,0.179364,0.0,5.44934,81.77632,6.018
