accuracy,balanced_accuracy,brier,class_coverage,classes,ece,feature_count,feature_set,feature_set_status,latency_mean_ms,limitation,macro_f1,model,model_size_bytes,status,test_rows,train_rows,train_time_s,weighted_f1
0.7799539170506913,0.7452394227257684,0.34273745731477834,4/9,"fog,normal_day,rain,transition",0.12094246535101758,12,optical_12_baseline,production-compatible baseline,35.19697327166796,subset comparison only; do not compare directly with full 9-class baseline,0.7559373133176325,random_forest_100,8871494,subset/preliminary,868,4923,0.6912115002050996,0.777387940829516
0.7845622119815668,0.748173352670119,0.3408512484973394,4/9,"fog,normal_day,rain,transition",0.12674657032598283,12,optical_12_baseline,production-compatible baseline,45.37359580397606,subset comparison only; do not compare directly with full 9-class baseline,0.7589915153645641,random_forest_200_current_config,17745434,subset/preliminary,868,4923,1.498896666802466,0.7815735988033584
0.7465437788018433,0.7283928101792133,0.4352385109922342,4/9,"fog,normal_day,rain,transition",0.21999772148185745,12,optical_12_baseline,production-compatible baseline,50.78133164905012,subset comparison only; do not compare directly with full 9-class baseline,0.7281112869728794,extra_trees,14490778,subset/preliminary,868,4923,0.8730409580748528,0.7458662922173596
0.7949308755760369,0.7560319492409739,0.30541094120348505,4/9,"fog,normal_day,rain,transition",0.10436212664642729,20,optical_v2_candidate,non-production research candidate,21.513368259184062,subset comparison only; do not compare directly with full 9-class baseline,0.7694826736814905,random_forest_100,8006534,subset/preliminary,868,4923,0.817290750099346,0.7910250221117515
0.8006912442396313,0.7584159704531384,0.30582963449682754,4/9,"fog,normal_day,rain,transition",0.11077821165180346,20,optical_v2_candidate,non-production research candidate,57.53076917491853,subset comparison only; do not compare directly with full 9-class baseline,0.7718565786506225,random_forest_200_current_config,16012442,subset/preliminary,868,4923,1.5304298750124872,0.7964625544130758
0.782258064516129,0.7616394960394353,0.3532731350918277,4/9,"fog,normal_day,rain,transition",0.16831431346226902,20,optical_v2_candidate,non-production research candidate,39.68848010059446,subset comparison only; do not compare directly with full 9-class baseline,0.7644630192502533,extra_trees,21675835,subset/preliminary,868,4923,0.8299577089492232,0.7809515638788117
0.7949308755760369,0.7560319492409739,0.30541094120348505,4/9,"fog,normal_day,rain,transition",0.10436212664642729,20,optical_21_candidate_still,non-production 21-derived still-compatible candidate; not the full temporal 21-feature set,28.043818352743983,subset comparison only; do not compare directly with full 9-class baseline,0.7694826736814905,random_forest_100,8006534,subset/preliminary,868,4923,0.8040032919961959,0.7910250221117515
0.8006912442396313,0.7584159704531384,0.30582963449682754,4/9,"fog,normal_day,rain,transition",0.11077821165180349,20,optical_21_candidate_still,non-production 21-derived still-compatible candidate; not the full temporal 21-feature set,59.60232254117727,subset comparison only; do not compare directly with full 9-class baseline,0.7718565786506225,random_forest_200_current_config,16012442,subset/preliminary,868,4923,1.4508618339896202,0.7964625544130758
0.782258064516129,0.7616394960394353,0.3532731350918277,4/9,"fog,normal_day,rain,transition",0.16831431346226902,20,optical_21_candidate_still,non-production 21-derived still-compatible candidate; not the full temporal 21-feature set,43.33248332608491,subset comparison only; do not compare directly with full 9-class baseline,0.7644630192502533,extra_trees,21675835,subset/preliminary,868,4923,0.6046642500441521,0.7809515638788117
