path,env_class,bucket,bucket_fn,run_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2174.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.95726,0.010756,0.002667,7.41848,42.51184,1.93822,0.025022,0.0,7.43396,38.04703,5.433
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2174.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.95726,0.010756,0.002667,7.41848,42.51184,2.12916,0.009911,0.003778,7.73778,42.09374,0.254
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2174.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.95726,0.010756,0.002667,7.41848,42.51184,1.70501,0.017556,0.001556,7.51092,44.54692,1.114
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6145.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.94915,0.037867,0.008756,7.70503,45.29183,1.92281,0.094889,0.0,7.54144,40.28211,5.822
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6145.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.94915,0.037867,0.008756,7.70503,45.29183,2.08391,0.016,0.005422,7.8251,44.30301,0.234
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6145.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.94915,0.037867,0.008756,7.70503,45.29183,1.73516,0.0224,0.002311,7.45852,48.29054,0.865
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4113.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.83472,0.000756,0.002844,7.43938,36.51462,2.10092,0.2136,0.000311,6.9773,39.79791,5.741
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4113.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.83472,0.000756,0.002844,7.43938,36.51462,2.12416,0.004756,0.004667,7.79414,40.35669,0.245
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4113.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.83472,0.000756,0.002844,7.43938,36.51462,1.51555,0.003156,0.000889,6.87465,31.28462,0.844
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3506.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.89478,0.021689,0.003467,7.63322,60.61358,1.8938,0.107556,0.0,7.4458,50.20497,5.69
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3506.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.89478,0.021689,0.003467,7.63322,60.61358,2.06192,0.01,0.003333,7.78453,51.02219,0.229
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3506.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.89478,0.021689,0.003467,7.63322,60.61358,1.64777,0.0156,0.000533,7.7257,63.62664,0.725
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3046.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.75829,8.9e-05,0.000933,7.39366,36.54428,1.84737,0.001822,0.0,7.49393,31.95971,5.978
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3046.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.75829,8.9e-05,0.000933,7.39366,36.54428,2.08349,0.003067,0.001511,7.73412,40.52932,0.195
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3046.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.75829,8.9e-05,0.000933,7.39366,36.54428,1.50301,0.000622,0.0004,7.10651,33.23836,0.734
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2143.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.9086,0.000489,0.000844,7.35403,48.49669,2.13347,0.348089,0.000133,6.26684,42.12081,5.329
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2143.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.9086,0.000489,0.000844,7.35403,48.49669,2.16032,0.005333,0.002667,7.74391,45.531,0.183
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2143.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.9086,0.000489,0.000844,7.35403,48.49669,1.63739,0.0,0.000933,7.29977,52.31749,1.084
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2585.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.5459,0.0008,4.4e-05,6.66572,28.05615,1.85017,0.095333,0.0,7.26232,36.20727,5.73
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2585.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.5459,0.0008,4.4e-05,6.66572,28.05615,1.86634,0.002044,0.000267,7.34207,34.53497,0.291
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2585.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.5459,0.0008,4.4e-05,6.66572,28.05615,1.39163,0.0052,4.4e-05,6.06213,28.22278,1.13
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6627.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.69556,4.4e-05,0.001556,7.20834,58.78289,1.99857,0.350578,0.0,6.18006,57.19169,5.502
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6627.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.69556,4.4e-05,0.001556,7.20834,58.78289,1.99237,4.4e-05,0.002267,7.63053,50.57077,0.199
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6627.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.69556,4.4e-05,0.001556,7.20834,58.78289,1.41913,0.000133,0.002756,7.21112,56.98597,0.666
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/348.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.92286,0.002578,0.025333,7.76691,50.82626,2.02533,0.275644,4.4e-05,6.80631,54.37548,5.489
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/348.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.92286,0.002578,0.025333,7.76691,50.82626,2.04473,0.010267,0.009689,7.83809,50.52824,0.209
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/348.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.92286,0.002578,0.025333,7.76691,50.82626,1.6247,0.002222,0.015867,7.27584,45.09236,0.893
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1751.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.24129,4.4e-05,0.0,5.81055,35.38386,1.37923,8.9e-05,0.0,6.56791,34.37338,5.485
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1751.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.24129,4.4e-05,0.0,5.81055,35.38386,1.6204,8.9e-05,0.0,6.86827,39.2776,0.205
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1751.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.24129,4.4e-05,0.0,5.81055,35.38386,1.1946,0.0,0.0,6.41152,62.24227,1.139
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1681.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.94806,0.004756,0.007467,7.10826,27.10599,2.09619,0.176889,0.000133,7.18188,34.72104,6.04
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1681.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.94806,0.004756,0.007467,7.10826,27.10599,2.13498,0.010044,0.002978,7.63421,31.93729,0.2
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1681.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.94806,0.004756,0.007467,7.10826,27.10599,1.69261,0.004667,0.002267,6.88944,35.89905,0.724
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/38.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.82459,0.0012,0.001111,7.46152,50.10585,1.82824,0.008578,0.0,7.55072,46.51819,6.06
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/38.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.82459,0.0012,0.001111,7.46152,50.10585,2.01777,0.007689,0.002489,7.68337,49.18472,0.232
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/38.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.82459,0.0012,0.001111,7.46152,50.10585,1.61618,8.9e-05,0.001689,7.75887,52.08601,0.982
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1710.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,2.02674,0.0024,0.004489,7.79826,59.79316,2.18716,0.361067,0.0,6.29015,49.21883,6.044
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1710.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,2.02674,0.0024,0.004489,7.79826,59.79316,2.19237,0.008,0.005511,7.83972,46.6607,0.252
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1710.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,2.02674,0.0024,0.004489,7.79826,59.79316,1.69496,0.005422,0.002222,7.44136,46.02689,1.384
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3644.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.7824,0.008844,0.000267,7.72802,51.08103,1.85785,0.043911,0.0,7.53834,39.96458,5.494
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3644.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.7824,0.008844,0.000267,7.72802,51.08103,2.07636,0.008356,0.001911,7.7813,44.90335,0.186
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3644.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.7824,0.008844,0.000267,7.72802,51.08103,1.50716,0.007778,4.4e-05,7.43679,46.41395,1.035
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/830.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.62162,0.000267,0.003244,7.40534,79.68196,1.74408,0.1828,0.0,7.20029,66.6014,5.252
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/830.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.62162,0.000267,0.003244,7.40534,79.68196,2.00471,0.000578,0.001778,7.7264,59.356,0.271
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/830.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.62162,0.000267,0.003244,7.40534,79.68196,1.30001,0.0004,0.008356,7.28561,74.52886,1.149
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3533.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.7038,0.008933,0.000667,7.22369,73.38991,1.74685,0.065689,0.0,7.51746,55.31208,5.389
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3533.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.7038,0.008933,0.000667,7.22369,73.38991,1.98428,0.006978,0.001111,7.70412,45.02633,0.215
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/3533.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.7038,0.008933,0.000667,7.22369,73.38991,1.40951,0.008933,0.000311,7.34569,60.63983,0.992
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/5449.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,2.21029,0.031911,0.030578,7.75527,36.51872,2.28943,0.307511,4.4e-05,6.70097,37.15951,6.058
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/5449.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,2.21029,0.031911,0.030578,7.75527,36.51872,2.31634,0.022489,0.010844,7.85164,34.79126,0.295
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/5449.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,2.21029,0.031911,0.030578,7.75527,36.51872,1.88746,0.006044,0.005822,7.47276,37.91226,1.173
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2948.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.61849,0.003244,0.011467,7.39634,40.38758,1.68377,0.016356,0.0,7.33789,34.84764,5.977
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2948.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.61849,0.003244,0.011467,7.39634,40.38758,1.90461,0.0052,0.000978,7.63636,41.69395,0.296
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/2948.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.61849,0.003244,0.011467,7.39634,40.38758,1.55872,0.007644,0.012578,7.59323,43.72495,1.098
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6949.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.97006,0.025244,0.01,7.70607,50.13972,2.12431,0.276044,0.0,6.78027,45.72757,6.076
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6949.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.97006,0.025244,0.01,7.70607,50.13972,2.14442,0.023156,0.005956,7.79377,42.3598,0.21
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6949.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.97006,0.025244,0.01,7.70607,50.13972,1.70827,0.008933,0.005556,7.10008,43.75784,1.127
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1317.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.92559,0.140044,0.0228,7.13509,76.92888,2.15609,0.355689,0.0,6.24014,58.47329,6.332
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1317.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.92559,0.140044,0.0228,7.13509,76.92888,2.16631,0.124444,0.007556,7.37487,63.61034,0.2
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/1317.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.92559,0.140044,0.0228,7.13509,76.92888,1.61105,0.105689,0.042844,6.85692,78.07637,0.69
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6378.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.68303,0.002978,0.014889,7.6681,53.55158,1.98819,0.312756,0.0,6.45638,49.38838,5.578
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6378.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.68303,0.002978,0.014889,7.6681,53.55158,2.00169,0.001867,0.0028,7.65226,43.49874,0.202
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/6378.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.68303,0.002978,0.014889,7.6681,53.55158,1.43112,0.004844,0.030756,7.18045,41.63442,0.752
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4385.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,2.00282,0.006178,0.010356,7.54435,40.45338,1.98243,0.023156,0.0,7.69364,37.36199,5.658
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4385.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,2.00282,0.006178,0.010356,7.54435,40.45338,2.11908,0.0124,0.0072,7.81979,44.13068,0.205
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4385.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,2.00282,0.006178,0.010356,7.54435,40.45338,1.76774,0.003111,0.005022,7.4404,38.02526,1.148
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4951.jpg,nir_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.89808,0.038222,0.122267,7.52602,73.84361,2.0661,0.327867,0.0,6.31281,65.65811,6.462
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4951.jpg,nir_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.89808,0.038222,0.122267,7.52602,73.84361,2.04445,0.027822,0.013867,7.66093,62.79055,0.206
/Users/phongpham/Downloads/smartBinocular/data/weather/gray/4951.jpg,nir_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.89808,0.038222,0.122267,7.52602,73.84361,1.63961,0.017778,0.126889,7.21163,60.94203,0.759
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01164.JPEG,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.63694,0.002927,0.14003,6.14838,30.92906,1.62782,0.013829,4.3e-05,7.21129,78.11661,7.842
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01164.JPEG,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.63694,0.002927,0.14003,6.14838,30.92906,1.77402,0.003311,0.004665,6.89893,50.46903,0.649
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01164.JPEG,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.63694,0.002927,0.14003,6.14838,30.92906,0.8506,0.000463,0.384396,5.89308,31.10461,3.427
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02750.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.263,0.000251,0.294737,5.7972,59.78104,1.01327,0.011256,0.0,6.71671,70.06787,8.385
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02750.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.263,0.000251,0.294737,5.7972,59.78104,1.31502,0.000258,0.006018,6.37414,56.92892,1.743
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02750.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.263,0.000251,0.294737,5.7972,59.78104,0.3005,9.2e-05,0.542373,5.54505,60.58094,5.271
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00975.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,0.96566,0.000169,0.042803,6.6232,28.38248,1.19761,0.0,0.012593,6.76002,66.06768,8.637
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00975.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,0.96566,0.000169,0.042803,6.6232,28.38248,1.24316,0.002696,0.003945,7.10296,37.13856,0.719
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00975.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,0.96566,0.000169,0.042803,6.6232,28.38248,0.36068,0.002398,0.050553,5.97116,22.81957,3.202
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_06162.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,0.95831,0.000519,0.766558,3.00992,16.1917,1.17581,0.065209,0.0,4.15393,72.04248,8.541
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_06162.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,0.95831,0.000519,0.766558,3.00992,16.1917,1.26486,0.000525,0.026221,3.43242,32.42526,1.868
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_06162.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,0.95831,0.000519,0.766558,3.00992,16.1917,0.17985,0.00014,0.759133,2.85602,13.89071,4.745
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02400.png,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.08171,0.005712,0.253737,6.17704,39.52032,1.12197,0.322391,0.0,6.68755,87.19815,8.796
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02400.png,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.08171,0.005712,0.253737,6.17704,39.52032,1.13467,0.005139,0.011463,7.09449,54.08749,0.974
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02400.png,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.08171,0.005712,0.253737,6.17704,39.52032,0.64684,0.00556,0.280686,5.83889,35.05345,1.55
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02681.JPG,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,0.61252,0.000185,0.150848,6.10406,35.05793,0.50367,0.0,0.000287,7.2337,85.2385,6.821
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02681.JPG,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,0.61252,0.000185,0.150848,6.10406,35.05793,0.92989,0.000359,0.004079,7.02265,52.48275,22.82
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02681.JPG,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,0.61252,0.000185,0.150848,6.10406,35.05793,0.06291,0.0,0.319809,5.89065,31.23943,35.125
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_01987.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.51877,0.014138,0.545504,4.95526,49.63288,1.25127,0.179364,0.0,5.44934,81.77632,9.542
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_01987.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.51877,0.014138,0.545504,4.95526,49.63288,1.54899,0.011456,0.01895,5.33602,55.03448,1.76
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_01987.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.51877,0.014138,0.545504,4.95526,49.63288,0.52434,0.009434,0.541451,4.85457,45.62908,5.021
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00937.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.14567,0.0006,0.147256,6.72359,57.03833,0.79602,0.000171,4e-05,6.768,83.31564,7.266
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00937.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.14567,0.0006,0.147256,6.72359,57.03833,1.47029,0.000695,0.001145,7.02407,51.88734,5.115
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00937.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.14567,0.0006,0.147256,6.72359,57.03833,0.06217,0.0,0.180384,6.72842,56.1471,11.229
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00840.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.53334,0.000338,0.001937,6.55851,28.59299,1.50265,0.0,0.002784,7.18946,50.81249,9.205
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00840.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.53334,0.000338,0.001937,6.55851,28.59299,1.71015,0.00164,0.002293,7.45418,48.12306,1.221
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00840.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.53334,0.000338,0.001937,6.55851,28.59299,0.81812,0.000671,0.001972,6.51621,32.70969,3.526
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02133.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.58018,0.007493,0.340508,5.75123,39.76791,1.41023,0.11966,0.0,7.11149,75.26751,5.848
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02133.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.58018,0.007493,0.340508,5.75123,39.76791,1.6745,0.006664,0.00384,6.33199,47.97913,1.079
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02133.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.58018,0.007493,0.340508,5.75123,39.76791,0.59983,0.004456,0.504798,5.26247,38.10601,2.958
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02385.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.33325,0.014367,0.493123,5.20332,43.22688,1.05402,0.176696,0.0,6.29928,76.44464,6.493
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02385.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.33325,0.014367,0.493123,5.20332,43.22688,1.38658,0.011277,0.003856,5.94274,51.01397,1.623
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02385.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.33325,0.014367,0.493123,5.20332,43.22688,0.46714,0.008079,0.632444,4.63217,41.1857,1.523
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00979.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.631,0.009993,0.554256,5.47109,51.39882,1.38398,0.204051,0.0,6.11651,84.29889,7.816
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00979.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.631,0.009993,0.554256,5.47109,51.39882,1.68716,0.008028,0.032128,5.94807,59.48378,1.421
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00979.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.631,0.009993,0.554256,5.47109,51.39882,0.60891,0.00501,0.5271,5.39033,48.68712,2.829
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02153.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.78305,0.018556,0.021648,7.15413,49.71073,1.53352,0.288102,5.5e-05,7.0321,70.35373,8.696
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02153.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.78305,0.018556,0.021648,7.15413,49.71073,1.92189,0.015145,0.006694,7.78475,59.06845,1.346
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02153.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.78305,0.018556,0.021648,7.15413,49.71073,0.75006,0.006661,0.067129,6.88763,46.51076,2.158
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01066.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,1.28134,0.00014,0.059214,6.14468,33.36224,1.30763,0.005472,0.000569,7.40827,68.4696,7.816
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01066.jpg,normal_night,B,nir_nir_night_clahe,still_image_cold_start_mode,1.28134,0.00014,0.059214,6.14468,33.36224,1.47156,0.00172,0.021334,7.02139,49.22699,1.029
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01066.jpg,normal_night,D,nir_dehaze_lite,still_image_cold_start_mode,1.28134,0.00014,0.059214,6.14468,33.36224,0.50661,0.000915,0.095179,6.38983,36.28484,2.807
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02756.jpg,normal_night,A,HybridNIREnhancer,still_image_cold_start_mode,0.88729,0.0001,0.77777,3.52245,12.96282,1.12785,0.016919,0.0,5.4553,52.64576,7.83
